date, temp (C), RH (%), epoch time (s)
2018-03-27_182258,23.19,25.28,1522192978.2431948
2018-03-27_182308,23.21,25.32,1522192988.243209
2018-03-27_182318,23.21,25.32,1522192998.2432227
2018-03-27_182328,23.21,25.31,1522193008.2432368
2018-03-27_182338,23.21,25.30,1522193018.2432508
2018-03-27_182348,23.19,25.25,1522193028.243265
2018-03-27_182358,23.21,25.25,1522193038.2432787
2018-03-27_182408,23.19,25.22,1522193048.243293
2018-03-27_182418,23.21,25.21,1522193058.243307
2018-03-27_182428,23.21,25.20,1522193068.243321
2018-03-27_182438,23.18,25.20,1522193078.243335
2018-03-27_182448,23.19,25.22,1522193088.243349
2018-03-27_182458,23.19,25.21,1522193098.243363
2018-03-27_182508,23.18,25.15,1522193108.243377
2018-03-27_182518,23.19,25.15,1522193118.243391
2018-03-27_182528,23.19,25.15,1522193128.2434049
2018-03-27_182538,23.21,25.15,1522193138.243419
2018-03-27_182548,23.19,25.14,1522193148.243433
2018-03-27_182558,23.19,25.11,1522193158.2434468
2018-03-27_182608,23.18,25.09,1522193168.243461
2018-03-27_182618,23.18,25.09,1522193178.243475
2018-03-27_182628,23.18,25.14,1522193188.243489
2018-03-27_182638,23.21,25.14,1522193198.2435029
2018-03-27_182648,23.17,25.09,1522193208.243517
2018-03-27_182658,23.18,25.05,1522193218.243531
2018-03-27_182708,23.19,25.08,1522193228.2435448
2018-03-27_182718,23.22,25.08,1522193238.243559
2018-03-27_182728,23.18,25.09,1522193248.243573
2018-03-27_182738,23.19,25.05,1522193258.2435868
2018-03-27_182748,23.18,25.08,1522193268.2436008
2018-03-27_182758,23.19,25.05,1522193278.243615
2018-03-27_182808,23.18,25.02,1522193288.2436287
2018-03-27_182818,23.18,24.95,1522193298.2436428
2018-03-27_182828,23.18,24.98,1522193308.2436569
2018-03-27_182838,23.21,24.95,1522193318.2436707
2018-03-27_182848,23.18,24.99,1522193328.2436848
2018-03-27_182858,23.18,24.92,1522193338.2436988
2018-03-27_182908,23.19,24.97,1522193348.2437131
2018-03-27_182918,23.19,24.98,1522193358.2437267
2018-03-27_182928,23.19,24.91,1522193368.243741
2018-03-27_182938,23.21,24.95,1522193378.243755
2018-03-27_182948,23.18,24.95,1522193388.243769
2018-03-27_182958,23.18,24.98,1522193398.243783
2018-03-27_183008,23.17,25.00,1522193408.243797
2018-03-27_183018,23.19,24.92,1522193418.243811
2018-03-27_183028,23.19,24.90,1522193428.243825
2018-03-27_183038,23.19,24.87,1522193438.243839
2018-03-27_183048,23.21,24.91,1522193448.2438529
2018-03-27_183058,23.19,24.85,1522193458.243867
2018-03-27_183108,23.19,24.91,1522193468.243881
2018-03-27_183118,23.22,24.90,1522193478.2438948
2018-03-27_183128,23.19,24.88,1522193488.243909
2018-03-27_183138,23.21,24.84,1522193498.243923
2018-03-27_183148,23.21,24.82,1522193508.243937
2018-03-27_183158,23.22,24.84,1522193518.2439508
2018-03-27_183208,23.18,24.78,1522193528.243965
2018-03-27_183218,23.22,24.77,1522193538.243979
2018-03-27_183228,23.19,24.81,1522193548.2439928
2018-03-27_183238,23.21,24.76,1522193558.2440069
2018-03-27_183248,23.22,24.81,1522193568.244021
2018-03-27_183258,23.22,24.74,1522193578.2440348
2018-03-27_183308,23.24,24.79,1522193588.2440488
2018-03-27_183318,23.24,24.77,1522193598.244063
2018-03-27_183328,23.21,24.75,1522193608.2440767
2018-03-27_183338,23.21,24.77,1522193618.2440908
2018-03-27_183348,23.22,24.75,1522193628.2441049
2018-03-27_183358,23.21,24.73,1522193638.2441187
2018-03-27_183408,23.22,24.73,1522193648.2441328
2018-03-27_183418,23.21,24.73,1522193658.244147
2018-03-27_183428,23.21,24.73,1522193668.2441611
2018-03-27_183438,23.21,24.74,1522193678.244175
2018-03-27_183448,23.21,24.74,1522193688.244189
2018-03-27_183458,23.22,24.67,1522193698.244203
2018-03-27_183508,23.22,24.73,1522193708.244217
2018-03-27_183518,23.21,24.73,1522193718.244231
2018-03-27_183528,23.21,24.73,1522193728.244245
2018-03-27_183538,23.22,24.76,1522193738.2442589
2018-03-27_183548,23.24,24.70,1522193748.244273
2018-03-27_183558,23.22,24.61,1522193758.244287
2018-03-27_183608,23.21,24.67,1522193768.2443008
2018-03-27_183618,23.25,24.70,1522193778.244315
2018-03-27_183628,23.22,24.66,1522193788.244329
2018-03-27_183638,23.24,24.66,1522193798.2443428
2018-03-27_183648,23.21,24.70,1522193808.2443569
2018-03-27_183658,23.24,24.67,1522193818.244371
2018-03-27_183708,23.24,24.67,1522193828.244385
2018-03-27_183718,23.21,24.66,1522193838.2443988
2018-03-27_183728,23.25,24.63,1522193848.244413
2018-03-27_183738,23.22,24.66,1522193858.244427
2018-03-27_183748,23.22,24.64,1522193868.2444408
2018-03-27_183758,23.22,24.68,1522193878.2444549
2018-03-27_183808,23.24,24.61,1522193888.244469
2018-03-27_183818,23.22,24.67,1522193898.2444828
2018-03-27_183828,23.22,24.60,1522193908.2444968
2018-03-27_183838,23.24,24.63,1522193918.244511
2018-03-27_183848,23.22,24.64,1522193928.2445247
2018-03-27_183858,23.21,24.67,1522193938.2445388
2018-03-27_183908,23.21,24.66,1522193948.2445529
2018-03-27_183918,23.22,24.63,1522193958.2445667
2018-03-27_183928,23.22,24.66,1522193968.2445807
2018-03-27_183938,23.24,24.67,1522193978.244595
2018-03-27_183948,23.21,24.67,1522193988.244609
2018-03-27_183958,23.22,24.66,1522193998.244623
2018-03-27_184008,23.22,24.68,1522194008.244637
2018-03-27_184018,23.22,24.70,1522194018.244651
2018-03-27_184028,23.21,24.66,1522194028.244665
2018-03-27_184038,23.22,24.72,1522194038.244679
2018-03-27_184048,23.22,24.71,1522194048.244693
2018-03-27_184058,23.21,24.73,1522194058.2447069
2018-03-27_184108,23.22,24.66,1522194068.244721
2018-03-27_184118,23.22,24.70,1522194078.244735
2018-03-27_184128,23.18,24.67,1522194088.2447488
2018-03-27_184138,23.22,24.71,1522194098.244763
2018-03-27_184148,23.19,24.73,1522194108.244777
2018-03-27_184158,23.21,24.68,1522194118.2447908
2018-03-27_184208,23.21,24.73,1522194128.2448049
2018-03-27_184218,23.19,24.73,1522194138.244819
2018-03-27_184228,23.21,24.71,1522194148.244833
2018-03-27_184238,23.22,24.76,1522194158.2448468
2018-03-27_184248,23.19,24.70,1522194168.244861
2018-03-27_184258,23.19,24.74,1522194178.244875
2018-03-27_184308,23.19,24.74,1522194188.2448888
2018-03-27_184318,23.21,24.73,1522194198.2449028
2018-03-27_184328,23.19,24.74,1522194208.244917
2018-03-27_184338,23.21,24.74,1522194218.2449307
2018-03-27_184348,23.18,24.78,1522194228.2449448
2018-03-27_184358,23.22,24.77,1522194238.2449589
2018-03-27_184408,23.22,24.76,1522194248.2449727
2018-03-27_184418,23.22,24.75,1522194258.2449868
2018-03-27_184428,23.19,24.78,1522194268.245001
2018-03-27_184438,23.21,24.83,1522194278.2450147
2018-03-27_184448,23.22,24.80,1522194288.245029
2018-03-27_184458,23.19,24.84,1522194298.245043
2018-03-27_184508,23.22,24.84,1522194308.245057
2018-03-27_184518,23.21,24.88,1522194318.245071
2018-03-27_184528,23.22,24.91,1522194328.245085
2018-03-27_184538,23.22,24.88,1522194338.245099
2018-03-27_184548,23.21,24.94,1522194348.245113
2018-03-27_184558,23.22,24.95,1522194358.245127
2018-03-27_184608,23.22,25.01,1522194368.245141
2018-03-27_184618,23.22,25.02,1522194378.2451549
2018-03-27_184628,23.22,25.01,1522194388.245169
2018-03-27_184638,23.22,25.03,1522194398.245183
2018-03-27_184648,23.24,25.07,1522194408.2451968
2018-03-27_184658,23.22,25.07,1522194418.245211
2018-03-27_184708,23.24,25.14,1522194428.245225
2018-03-27_184718,23.25,25.14,1522194438.2452388
2018-03-27_184728,23.22,25.17,1522194448.2452528
2018-03-27_184738,23.24,25.21,1522194458.245267
2018-03-27_184748,23.24,25.23,1522194468.245281
2018-03-27_184758,23.24,25.26,1522194478.2452948
2018-03-27_184808,23.24,25.26,1522194488.2453089
2018-03-27_184818,23.25,25.30,1522194498.245323
2018-03-27_184828,23.25,25.28,1522194508.2453368
2018-03-27_184838,23.22,25.34,1522194518.2453508
2018-03-27_184848,23.24,25.33,1522194528.245365
2018-03-27_184858,23.22,25.37,1522194538.2453787
2018-03-27_184908,23.25,25.41,1522194548.2453928
2018-03-27_184918,23.26,25.41,1522194558.2454069
2018-03-27_184928,23.28,25.45,1522194568.2454207
2018-03-27_184938,23.25,25.44,1522194578.2454348
2018-03-27_184948,23.25,25.48,1522194588.245449
2018-03-27_184958,23.26,25.46,1522194598.245463
2018-03-27_185008,23.24,25.52,1522194608.245477
2018-03-27_185018,23.25,25.54,1522194618.245491
2018-03-27_185028,23.26,25.61,1522194628.245505
2018-03-27_185038,23.26,25.60,1522194638.245519
2018-03-27_185048,23.25,25.62,1522194648.245533
2018-03-27_185058,23.26,25.65,1522194658.245547
2018-03-27_185108,23.26,25.67,1522194668.245561
2018-03-27_185118,23.26,25.64,1522194678.245575
2018-03-27_185128,23.25,25.68,1522194688.245589
2018-03-27_185138,23.26,25.68,1522194698.2456028
2018-03-27_185148,23.28,25.71,1522194708.245617
2018-03-27_185158,23.28,25.74,1522194718.245631
2018-03-27_185208,23.28,25.72,1522194728.2456448
2018-03-27_185218,23.28,25.77,1522194738.2456589
2018-03-27_185228,23.25,25.75,1522194748.245673
2018-03-27_185238,23.29,25.78,1522194758.2456868
2018-03-27_185248,23.26,25.80,1522194768.2457008
2018-03-27_185258,23.26,25.82,1522194778.245715
2018-03-27_185308,23.26,25.85,1522194788.245729
2018-03-27_185318,23.29,25.85,1522194798.2457428
2018-03-27_185328,23.26,25.78,1522194808.2457569
2018-03-27_185338,23.26,25.77,1522194818.245771
2018-03-27_185348,23.26,25.80,1522194828.2457848
2018-03-27_185358,23.25,25.84,1522194838.2457988
2018-03-27_185408,23.26,25.82,1522194848.245813
2018-03-27_185418,23.26,25.84,1522194858.2458267
2018-03-27_185428,23.28,25.84,1522194868.2458408
2018-03-27_185438,23.28,25.85,1522194878.245855
2018-03-27_185448,23.26,25.86,1522194888.2458687
2018-03-27_185458,23.26,25.85,1522194898.245883
2018-03-27_185508,23.26,25.91,1522194908.245897
2018-03-27_185518,23.25,25.86,1522194918.245911
2018-03-27_185528,23.26,25.88,1522194928.245925
2018-03-27_185538,23.28,25.93,1522194938.245939
2018-03-27_185548,23.25,25.88,1522194948.245953
2018-03-27_185558,23.25,25.84,1522194958.245967
2018-03-27_185608,23.25,25.88,1522194968.245981
2018-03-27_185618,23.26,25.86,1522194978.245995
2018-03-27_185628,23.24,25.89,1522194988.2460089
2018-03-27_185638,23.26,25.94,1522194998.246023
2018-03-27_185648,23.24,25.82,1522195008.246037
2018-03-27_185658,23.26,25.85,1522195018.2460508
2018-03-27_185708,23.26,25.84,1522195028.246065
2018-03-27_185718,23.25,25.81,1522195038.246079
2018-03-27_185728,23.25,25.82,1522195048.2460928
2018-03-27_185738,23.25,25.78,1522195058.2461069
2018-03-27_185748,23.26,25.84,1522195068.246121
2018-03-27_185758,23.25,25.81,1522195078.2461348
2018-03-27_185808,23.25,25.84,1522195088.2461488
2018-03-27_185818,23.26,25.81,1522195098.246163
2018-03-27_185828,23.28,25.82,1522195108.246177
2018-03-27_185838,23.25,25.78,1522195118.2461908
2018-03-27_185848,23.25,25.80,1522195128.2462049
2018-03-27_185858,23.25,25.78,1522195138.246219
2018-03-27_185908,23.25,25.80,1522195148.2462327
2018-03-27_185918,23.25,25.80,1522195158.2462468
2018-03-27_185928,23.25,25.75,1522195168.246261
2018-03-27_185938,23.24,25.77,1522195178.2462747
2018-03-27_185948,23.26,25.74,1522195188.246289
2018-03-27_185958,23.24,25.76,1522195198.246303
2018-03-27_190008,23.24,25.75,1522195208.246317
2018-03-27_190018,23.24,25.74,1522195218.246331
2018-03-27_190028,23.26,25.80,1522195228.246345
2018-03-27_190038,23.25,25.71,1522195238.2463589
2018-03-27_190048,23.25,25.72,1522195248.246373
2018-03-27_190058,23.25,25.70,1522195258.246387
2018-03-27_190108,23.24,25.69,1522195268.246401
2018-03-27_190118,23.24,25.65,1522195278.246415
2018-03-27_190128,23.24,25.67,1522195288.246429
2018-03-27_190138,23.24,25.69,1522195298.246443
2018-03-27_190148,23.24,25.61,1522195308.2464569
2018-03-27_190158,23.24,25.64,1522195318.246471
2018-03-27_190208,23.25,25.60,1522195328.246485
2018-03-27_190218,23.22,25.62,1522195338.2464988
2018-03-27_190228,23.21,25.62,1522195348.246513
2018-03-27_190238,23.22,25.58,1522195358.246527
2018-03-27_190248,23.24,25.61,1522195368.2465408
2018-03-27_190258,23.24,25.61,1522195378.2465549
2018-03-27_190308,23.22,25.57,1522195388.246569
2018-03-27_190318,23.24,25.57,1522195398.2465827
2018-03-27_190328,23.22,25.58,1522195408.2465968
2018-03-27_190338,23.25,25.55,1522195418.2466109
2018-03-27_190348,23.22,25.56,1522195428.246625
2018-03-27_190358,23.22,25.55,1522195438.2466388
2018-03-27_190408,23.24,25.52,1522195448.2466528
2018-03-27_190418,23.22,25.52,1522195458.246667
2018-03-27_190428,23.24,25.51,1522195468.2466807
2018-03-27_190438,23.22,25.49,1522195478.2466948
2018-03-27_190448,23.22,25.51,1522195488.246709
2018-03-27_190458,23.21,25.47,1522195498.2467227
2018-03-27_190508,23.22,25.48,1522195508.246737
2018-03-27_190518,23.21,25.46,1522195518.246751
2018-03-27_190528,23.24,25.45,1522195528.246765
2018-03-27_190538,23.22,25.42,1522195538.246779
2018-03-27_190548,23.21,25.42,1522195548.246793
2018-03-27_190558,23.22,25.42,1522195558.2468069
2018-03-27_190608,23.22,25.42,1522195568.246821
2018-03-27_190618,23.22,25.38,1522195578.246835
2018-03-27_190628,23.22,25.41,1522195588.246849
2018-03-27_190638,23.22,25.38,1522195598.246863
2018-03-27_190648,23.22,25.35,1522195608.246877
2018-03-27_190658,23.24,25.32,1522195618.246891
2018-03-27_190708,23.24,25.33,1522195628.2469049
2018-03-27_190718,23.19,25.32,1522195638.246919
2018-03-27_190728,23.21,25.33,1522195648.246933
2018-03-27_190738,23.22,25.32,1522195658.2469468
2018-03-27_190748,23.21,25.35,1522195668.2469609
2018-03-27_190758,23.22,25.25,1522195678.246975
2018-03-27_190808,23.22,25.27,1522195688.2469888
2018-03-27_190818,23.21,25.30,1522195698.2470028
2018-03-27_190828,23.24,25.25,1522195708.247017
2018-03-27_190838,23.21,25.21,1522195718.2470307
2018-03-27_190848,23.21,25.22,1522195728.2470448
2018-03-27_190858,23.21,25.22,1522195738.2470589
2018-03-27_190908,23.21,25.22,1522195748.247073
2018-03-27_190918,23.19,25.18,1522195758.2470868
2018-03-27_190928,23.19,25.18,1522195768.2471008
2018-03-27_190938,23.21,25.18,1522195778.247115
2018-03-27_190948,23.21,25.20,1522195788.2471287
2018-03-27_190958,23.21,25.11,1522195798.247143
2018-03-27_191008,23.21,25.14,1522195808.247157
2018-03-27_191018,23.21,25.14,1522195818.247171
2018-03-27_191028,23.19,25.14,1522195828.247185
2018-03-27_191038,23.22,25.12,1522195838.247199
2018-03-27_191048,23.21,25.12,1522195848.247213
2018-03-27_191058,23.18,25.15,1522195858.247227
2018-03-27_191108,23.19,25.14,1522195868.247241
2018-03-27_191118,23.21,25.07,1522195878.2472548
2018-03-27_191128,23.22,25.05,1522195888.247269
2018-03-27_191138,23.24,25.08,1522195898.247283
2018-03-27_191148,23.19,25.01,1522195908.247297
2018-03-27_191158,23.19,25.03,1522195918.2473109
2018-03-27_191208,23.21,25.01,1522195928.247325
2018-03-27_191218,23.21,24.99,1522195938.247339
2018-03-27_191228,23.19,24.97,1522195948.2473528
2018-03-27_191238,23.21,24.94,1522195958.247367
2018-03-27_191248,23.22,24.99,1522195968.247381
2018-03-27_191258,23.22,24.99,1522195978.2473948
2018-03-27_191308,23.21,24.94,1522195988.2474089
2018-03-27_191318,23.21,24.95,1522195998.247423
2018-03-27_191328,23.19,24.95,1522196008.2474368
2018-03-27_191338,23.21,24.93,1522196018.2474508
2018-03-27_191348,23.21,24.87,1522196028.247465
2018-03-27_191358,23.19,24.87,1522196038.2474787
2018-03-27_191408,23.22,24.90,1522196048.2474928
2018-03-27_191418,23.19,24.90,1522196058.2475069
2018-03-27_191428,23.19,24.91,1522196068.247521
2018-03-27_191438,23.19,24.83,1522196078.2475348
2018-03-27_191448,23.22,24.87,1522196088.2475488
2018-03-27_191458,23.21,24.87,1522196098.2475631
2018-03-27_191508,23.21,24.81,1522196108.2475767
2018-03-27_191518,23.22,24.84,1522196118.247591
2018-03-27_191528,23.22,24.84,1522196128.247605
2018-03-27_191538,23.21,24.83,1522196138.247619
2018-03-27_191548,23.19,24.79,1522196148.247633
2018-03-27_191558,23.19,24.78,1522196158.247647
2018-03-27_191608,23.22,24.78,1522196168.2476609
2018-03-27_191618,23.19,24.83,1522196178.247675
2018-03-27_191628,23.22,24.76,1522196188.247689
2018-03-27_191638,23.21,24.78,1522196198.2477028
2018-03-27_191648,23.21,24.74,1522196208.247717
2018-03-27_191658,23.22,24.77,1522196218.247731
2018-03-27_191708,23.21,24.79,1522196228.247745
2018-03-27_191718,23.19,24.75,1522196238.2477589
2018-03-27_191728,23.19,24.74,1522196248.247773
2018-03-27_191738,23.19,24.78,1522196258.247787
2018-03-27_191748,23.19,24.78,1522196268.2478008
2018-03-27_191758,23.19,24.74,1522196278.247815
2018-03-27_191808,23.19,24.74,1522196288.247829
2018-03-27_191818,23.19,24.77,1522196298.2478428
2018-03-27_191828,23.18,24.71,1522196308.2478569
2018-03-27_191838,23.21,24.73,1522196318.247871
2018-03-27_191848,23.19,24.71,1522196328.2478848
2018-03-27_191858,23.17,24.71,1522196338.2478988
2018-03-27_191908,23.19,24.73,1522196348.247913
2018-03-27_191918,23.15,24.71,1522196358.2479267
2018-03-27_191928,23.18,24.71,1522196368.2479408
2018-03-27_191938,23.17,24.73,1522196378.2479548
2018-03-27_191948,23.18,24.71,1522196388.247969
2018-03-27_191958,23.18,24.70,1522196398.2479827
2018-03-27_192008,23.18,24.68,1522196408.247997
2018-03-27_192018,23.19,24.65,1522196418.248011
2018-03-27_192028,23.18,24.63,1522196428.248025
2018-03-27_192038,23.18,24.65,1522196438.248039
2018-03-27_192048,23.18,24.65,1522196448.248053
2018-03-27_192058,23.18,24.64,1522196458.248067
2018-03-27_192108,23.18,24.71,1522196468.248081
2018-03-27_192118,23.17,24.65,1522196478.248095
2018-03-27_192128,23.17,24.60,1522196488.2481089
2018-03-27_192138,23.15,24.67,1522196498.248123
2018-03-27_192148,23.15,24.64,1522196508.248137
2018-03-27_192158,23.14,24.61,1522196518.2481508
2018-03-27_192208,23.18,24.64,1522196528.248165
2018-03-27_192218,23.17,24.67,1522196538.248179
2018-03-27_192228,23.17,24.68,1522196548.248193
2018-03-27_192238,23.18,24.67,1522196558.2482069
2018-03-27_192248,23.17,24.63,1522196568.248221
2018-03-27_192258,23.17,24.62,1522196578.248235
2018-03-27_192308,23.15,24.64,1522196588.2482488
2018-03-27_192318,23.15,24.61,1522196598.248263
2018-03-27_192328,23.15,24.64,1522196608.248277
2018-03-27_192338,23.15,24.61,1522196618.2482908
2018-03-27_192348,23.18,24.61,1522196628.2483048
2018-03-27_192358,23.17,24.61,1522196638.248319
2018-03-27_192408,23.19,24.58,1522196648.2483327
2018-03-27_192418,23.19,24.65,1522196658.2483468
2018-03-27_192428,23.15,24.61,1522196668.2483609
2018-03-27_192438,23.17,24.65,1522196678.2483747
2018-03-27_192448,23.17,24.64,1522196688.2483888
2018-03-27_192458,23.15,24.64,1522196698.2484028
2018-03-27_192508,23.18,24.67,1522196708.2484171
2018-03-27_192518,23.18,24.61,1522196718.2484307
2018-03-27_192528,23.17,24.64,1522196728.248445
2018-03-27_192538,23.15,24.62,1522196738.248459
2018-03-27_192548,23.18,24.64,1522196748.248473
2018-03-27_192558,23.18,24.64,1522196758.248487
2018-03-27_192608,23.18,24.61,1522196768.248501
2018-03-27_192618,23.15,24.65,1522196778.248515
2018-03-27_192628,23.17,24.67,1522196788.248529
2018-03-27_192638,23.17,24.67,1522196798.248543
2018-03-27_192648,23.15,24.67,1522196808.2485569
2018-03-27_192658,23.17,24.67,1522196818.248571
2018-03-27_192708,23.18,24.65,1522196828.248585
2018-03-27_192718,23.15,24.68,1522196838.2485988
2018-03-27_192728,23.17,24.72,1522196848.2486129
2018-03-27_192738,23.18,24.69,1522196858.248627
2018-03-27_192748,23.15,24.71,1522196868.248641
2018-03-27_192758,23.14,24.73,1522196878.2486548
2018-03-27_192808,23.14,24.74,1522196888.248669
2018-03-27_192818,23.17,24.71,1522196898.248683
2018-03-27_192828,23.17,24.72,1522196908.2486968
2018-03-27_192838,23.17,24.74,1522196918.2487109
2018-03-27_192848,23.14,24.79,1522196928.248725
2018-03-27_192858,23.17,24.78,1522196938.2487388
2018-03-27_192908,23.17,24.79,1522196948.2487528
2018-03-27_192918,23.15,24.77,1522196958.248767
2018-03-27_192928,23.17,24.83,1522196968.2487807
2018-03-27_192938,23.17,24.81,1522196978.2487948
2018-03-27_192948,23.15,24.86,1522196988.2488089
2018-03-27_192958,23.18,24.79,1522196998.2488227
2018-03-27_193008,23.18,24.88,1522197008.2488368
2018-03-27_193018,23.18,24.91,1522197018.248851
2018-03-27_193028,23.17,24.92,1522197028.2488651
2018-03-27_193038,23.18,24.92,1522197038.248879
2018-03-27_193048,23.17,24.95,1522197048.248893
2018-03-27_193058,23.18,24.99,1522197058.248907
2018-03-27_193108,23.17,25.02,1522197068.248921
2018-03-27_193118,23.18,25.08,1522197078.248935
2018-03-27_193128,23.15,24.98,1522197088.248949
2018-03-27_193138,23.19,25.08,1522197098.2489629
2018-03-27_193148,23.17,25.12,1522197108.248977
2018-03-27_193158,23.18,25.11,1522197118.248991
2018-03-27_193208,23.18,25.14,1522197128.2490048
2018-03-27_193218,23.17,25.12,1522197138.249019
2018-03-27_193228,23.19,25.18,1522197148.249033
2018-03-27_193238,23.18,25.19,1522197158.2490468
2018-03-27_193248,23.19,25.23,1522197168.2490609
2018-03-27_193258,23.18,25.22,1522197178.249075
2018-03-27_193308,23.18,25.25,1522197188.249089
2018-03-27_193318,23.21,25.27,1522197198.2491028
2018-03-27_193328,23.18,25.35,1522197208.249117
2018-03-27_193338,23.18,25.36,1522197218.249131
2018-03-27_193348,23.19,25.42,1522197228.2491448
2018-03-27_193358,23.19,25.38,1522197238.2491589
2018-03-27_193408,23.18,25.42,1522197248.249173
2018-03-27_193418,23.18,25.45,1522197258.2491868
2018-03-27_193428,23.19,25.45,1522197268.2492008
2018-03-27_193438,23.19,25.55,1522197278.249215
2018-03-27_193448,23.19,25.62,1522197288.2492287
2018-03-27_193458,23.19,25.59,1522197298.2492428
2018-03-27_193508,23.19,25.62,1522197308.2492568
2018-03-27_193518,23.19,25.66,1522197318.2492707
2018-03-27_193528,23.19,25.76,1522197328.249285
2018-03-27_193538,23.19,25.76,1522197338.249299
2018-03-27_193548,23.21,25.76,1522197348.249313
2018-03-27_193558,23.19,25.79,1522197358.249327
2018-03-27_193608,23.19,25.83,1522197368.249341
2018-03-27_193618,23.19,25.85,1522197378.249355
2018-03-27_193628,23.21,25.83,1522197388.249369
2018-03-27_193638,23.19,25.83,1522197398.249383
2018-03-27_193648,23.19,25.93,1522197408.249397
2018-03-27_193658,23.22,25.96,1522197418.2494109
2018-03-27_193708,23.22,25.95,1522197428.249425
2018-03-27_193718,23.21,25.96,1522197438.249439
2018-03-27_193728,23.24,25.99,1522197448.2494528
2018-03-27_193738,23.19,26.02,1522197458.249467
2018-03-27_193748,23.21,26.06,1522197468.249481
2018-03-27_193758,23.22,26.07,1522197478.2494948
2018-03-27_193808,23.18,26.04,1522197488.2495089
2018-03-27_193818,23.21,26.06,1522197498.249523
2018-03-27_193828,23.19,26.12,1522197508.249537
2018-03-27_193838,23.19,26.13,1522197518.2495508
2018-03-27_193848,23.19,26.12,1522197528.249565
2018-03-27_193858,23.17,26.16,1522197538.249579
2018-03-27_193908,23.21,26.19,1522197548.2495928
2018-03-27_193918,23.24,26.16,1522197558.2496068
2018-03-27_193928,23.21,26.22,1522197568.249621
2018-03-27_193938,23.19,26.20,1522197578.2496347
2018-03-27_193948,23.19,26.19,1522197588.2496488
2018-03-27_193958,23.22,26.26,1522197598.2496629
2018-03-27_194008,23.25,26.26,1522197608.2496767
2018-03-27_194018,23.21,26.20,1522197618.2496908
2018-03-27_194028,23.19,26.24,1522197628.249705
2018-03-27_194038,23.19,26.22,1522197638.2497187
2018-03-27_194048,23.22,26.20,1522197648.249733
2018-03-27_194058,23.21,26.27,1522197658.249747
2018-03-27_194108,23.22,26.27,1522197668.249761
2018-03-27_194118,23.22,26.29,1522197678.249775
2018-03-27_194128,23.22,26.27,1522197688.249789
2018-03-27_194138,23.19,26.23,1522197698.249803
2018-03-27_194148,23.21,26.25,1522197708.249817
2018-03-27_194158,23.24,26.26,1522197718.249831
2018-03-27_194208,23.22,26.26,1522197728.249845
2018-03-27_194218,23.22,26.23,1522197738.2498589
2018-03-27_194228,23.22,26.26,1522197748.249873
2018-03-27_194238,23.21,26.24,1522197758.249887
2018-03-27_194248,23.22,26.24,1522197768.2499008
2018-03-27_194258,23.24,26.23,1522197778.249915
2018-03-27_194308,23.24,26.23,1522197788.249929
2018-03-27_194318,23.21,26.23,1522197798.2499428
2018-03-27_194328,23.21,26.24,1522197808.2499568
2018-03-27_194338,23.19,26.26,1522197818.249971
2018-03-27_194348,23.22,26.23,1522197828.249985
2018-03-27_194358,23.22,26.27,1522197838.2499988
2018-03-27_194408,23.22,26.26,1522197848.2500129
2018-03-27_194418,23.21,26.22,1522197858.250027
2018-03-27_194428,23.22,26.20,1522197868.2500408
2018-03-27_194438,23.21,26.20,1522197878.2500548
2018-03-27_194448,23.21,26.20,1522197888.250069
2018-03-27_194458,23.18,26.22,1522197898.2500827
2018-03-27_194508,23.21,26.20,1522197908.2500968
2018-03-27_194518,23.21,26.16,1522197918.2501109
2018-03-27_194528,23.22,26.19,1522197928.2501247
2018-03-27_194538,23.22,26.17,1522197938.250139
2018-03-27_194548,23.22,26.17,1522197948.250153
2018-03-27_194558,23.24,26.16,1522197958.250167
2018-03-27_194608,23.22,26.16,1522197968.250181
2018-03-27_194618,23.22,26.17,1522197978.250195
2018-03-27_194628,23.21,26.12,1522197988.250209
2018-03-27_194638,23.21,26.13,1522197998.250223
2018-03-27_194648,23.22,26.12,1522198008.250237
2018-03-27_194658,23.21,26.09,1522198018.250251
2018-03-27_194708,23.22,26.10,1522198028.250265
2018-03-27_194718,23.19,26.09,1522198038.250279
2018-03-27_194728,23.22,26.07,1522198048.250293
2018-03-27_194738,23.22,26.12,1522198058.2503068
2018-03-27_194748,23.24,26.08,1522198068.250321
2018-03-27_194758,23.22,26.06,1522198078.250335
2018-03-27_194808,23.21,26.04,1522198088.2503488
2018-03-27_194818,23.21,26.03,1522198098.2503629
2018-03-27_194828,23.22,26.03,1522198108.250377
2018-03-27_194838,23.21,25.99,1522198118.2503908
2018-03-27_194848,23.22,26.02,1522198128.2504048
2018-03-27_194858,23.22,25.98,1522198138.250419
2018-03-27_194908,23.22,25.95,1522198148.250433
2018-03-27_194918,23.24,25.97,1522198158.2504468
2018-03-27_194928,23.22,25.96,1522198168.2504609
2018-03-27_194938,23.21,25.98,1522198178.250475
2018-03-27_194948,23.19,25.92,1522198188.2504888
2018-03-27_194958,23.22,25.91,1522198198.2505028
2018-03-27_195008,23.21,25.92,1522198208.250517
2018-03-27_195018,23.21,25.93,1522198218.2505307
2018-03-27_195028,23.22,25.89,1522198228.2505448
2018-03-27_195038,23.19,25.89,1522198238.250559
2018-03-27_195048,23.19,25.86,1522198248.2505727
2018-03-27_195058,23.21,25.86,1522198258.250587
