date, temp (C), RH (%), epoch time (s)
2018-03-06_170448,23.06,27.04,1520377488.651967
2018-03-06_170458,23.06,27.10,1520377498.651981
2018-03-06_170508,23.04,27.11,1520377508.651995
2018-03-06_170518,23.04,27.11,1520377518.652009
2018-03-06_170528,23.02,27.11,1520377528.652023
2018-03-06_170538,23.05,27.16,1520377538.652037
2018-03-06_170548,23.04,27.12,1520377548.652051
2018-03-06_170558,23.05,27.14,1520377558.652065
2018-03-06_170608,23.06,27.15,1520377568.652079
2018-03-06_170618,23.05,27.17,1520377578.652093
2018-03-06_170628,23.04,27.17,1520377588.652107
2018-03-06_170638,23.04,27.17,1520377598.652121
2018-03-06_170648,23.04,27.15,1520377608.652135
2018-03-06_170658,23.08,27.18,1520377618.652149
2018-03-06_170708,23.06,27.15,1520377628.652163
2018-03-06_170718,23.05,27.20,1520377638.652177
2018-03-06_170728,23.05,27.21,1520377648.652191
2018-03-06_170738,23.05,27.18,1520377658.652205
2018-03-06_170748,23.02,27.21,1520377668.652219
2018-03-06_170758,23.04,27.20,1520377678.652233
2018-03-06_170808,23.04,27.20,1520377688.652247
2018-03-06_170818,23.04,27.23,1520377698.652261
2018-03-06_170828,23.02,27.21,1520377708.652275
2018-03-06_170838,23.04,27.23,1520377718.652289
2018-03-06_170848,23.04,27.21,1520377728.652303
2018-03-06_170858,23.05,27.24,1520377738.652317
2018-03-06_170908,23.06,27.24,1520377748.652331
2018-03-06_170918,23.05,27.22,1520377758.652345
2018-03-06_170928,23.05,27.25,1520377768.652359
2018-03-06_170938,23.04,27.24,1520377778.652373
2018-03-06_170948,23.01,27.25,1520377788.652387
2018-03-06_170958,23.04,27.25,1520377798.652401
2018-03-06_171008,23.05,27.25,1520377808.652415
2018-03-06_171018,23.06,27.30,1520377818.652429
2018-03-06_171028,23.04,27.25,1520377828.652443
2018-03-06_171038,23.04,27.27,1520377838.652457
2018-03-06_171048,23.05,27.24,1520377848.652471
2018-03-06_171058,23.06,27.29,1520377858.652485
2018-03-06_171108,23.02,27.35,1520377868.652499
2018-03-06_171118,23.05,27.32,1520377878.652513
2018-03-06_171128,23.05,27.32,1520377888.652527
2018-03-06_171138,23.04,27.37,1520377898.652541
2018-03-06_171148,23.02,27.39,1520377908.652555
2018-03-06_171158,23.05,27.37,1520377918.652569
2018-03-06_171208,23.05,27.39,1520377928.652583
2018-03-06_171218,23.04,27.42,1520377938.652597
2018-03-06_171228,23.06,27.35,1520377948.652611
2018-03-06_171238,23.04,27.39,1520377958.652625
2018-03-06_171248,23.04,27.44,1520377968.652639
2018-03-06_171258,23.02,27.39,1520377978.652653
2018-03-06_171308,23.04,27.45,1520377988.652667
2018-03-06_171318,23.04,27.43,1520377998.652681
2018-03-06_171328,23.04,27.43,1520378008.652695
2018-03-06_171338,23.05,27.47,1520378018.652709
2018-03-06_171348,23.05,27.47,1520378028.652723
2018-03-06_171358,23.04,27.47,1520378038.652737
2018-03-06_171408,23.05,27.48,1520378048.652751
2018-03-06_171418,23.04,27.47,1520378058.652765
2018-03-06_171428,23.05,27.51,1520378068.652779
2018-03-06_171438,23.04,27.50,1520378078.652793
2018-03-06_171448,23.05,27.54,1520378088.652807
2018-03-06_171458,23.04,27.51,1520378098.652821
2018-03-06_171508,23.04,27.58,1520378108.652835
2018-03-06_171518,23.05,27.58,1520378118.652849
2018-03-06_171528,23.04,27.56,1520378128.652863
2018-03-06_171538,23.06,27.56,1520378138.652877
2018-03-06_171548,23.04,27.61,1520378148.652891
2018-03-06_171558,23.05,27.59,1520378158.652905
2018-03-06_171608,23.05,27.55,1520378168.652919
2018-03-06_171618,23.04,27.62,1520378178.652933
2018-03-06_171628,23.05,27.61,1520378188.652947
2018-03-06_171638,23.04,27.61,1520378198.652961
2018-03-06_171648,23.05,27.65,1520378208.652975
2018-03-06_171658,23.08,27.61,1520378218.652989
2018-03-06_171708,23.04,27.62,1520378228.653003
2018-03-06_171718,23.04,27.63,1520378238.653017
2018-03-06_171728,23.05,27.65,1520378248.653031
2018-03-06_171738,23.04,27.66,1520378258.653045
2018-03-06_171748,23.06,27.68,1520378268.653059
2018-03-06_171758,23.06,27.66,1520378278.653073
2018-03-06_171808,23.05,27.65,1520378288.653087
2018-03-06_171818,23.06,27.69,1520378298.653101
2018-03-06_171828,23.06,27.68,1520378308.653115
2018-03-06_171838,23.06,27.68,1520378318.653129
2018-03-06_171848,23.06,27.72,1520378328.653143
2018-03-06_171858,23.06,27.68,1520378338.653157
2018-03-06_171908,23.05,27.68,1520378348.653171
2018-03-06_171918,23.06,27.68,1520378358.653185
2018-03-06_171928,23.05,27.72,1520378368.653199
2018-03-06_171938,23.04,27.75,1520378378.653213
2018-03-06_171948,23.06,27.73,1520378388.653227
2018-03-06_171958,23.06,27.74,1520378398.653241
2018-03-06_172008,23.08,27.68,1520378408.653255
2018-03-06_172018,23.08,27.71,1520378418.653269
2018-03-06_172028,23.06,27.77,1520378428.653283
2018-03-06_172038,23.08,27.71,1520378438.653297
2018-03-06_172048,23.08,27.71,1520378448.653311
2018-03-06_172058,23.08,27.71,1520378458.653325
2018-03-06_172108,23.06,27.71,1520378468.653339
2018-03-06_172118,23.08,27.74,1520378478.653353
2018-03-06_172128,23.08,27.75,1520378488.653367
2018-03-06_172138,23.06,27.74,1520378498.653381
2018-03-06_172148,23.06,27.75,1520378508.653395
2018-03-06_172158,23.06,27.80,1520378518.653409
2018-03-06_172208,23.05,27.74,1520378528.653423
2018-03-06_172218,23.06,27.71,1520378538.653437
2018-03-06_172228,23.05,27.72,1520378548.653451
2018-03-06_172238,23.05,27.74,1520378558.653465
2018-03-06_172248,23.06,27.65,1520378568.653479
2018-03-06_172258,23.06,27.71,1520378578.653493
2018-03-06_172308,23.06,27.66,1520378588.653507
2018-03-06_172318,23.06,27.69,1520378598.653521
2018-03-06_172328,23.08,27.69,1520378608.653535
2018-03-06_172338,23.05,27.72,1520378618.653549
2018-03-06_172348,23.06,27.69,1520378628.653563
2018-03-06_172358,23.08,27.68,1520378638.653577
2018-03-06_172408,23.08,27.71,1520378648.653591
2018-03-06_172418,23.06,27.66,1520378658.653605
2018-03-06_172428,23.04,27.68,1520378668.653619
2018-03-06_172438,23.06,27.68,1520378678.653633
2018-03-06_172448,23.05,27.68,1520378688.653647
2018-03-06_172458,23.06,27.65,1520378698.653661
2018-03-06_172508,23.02,27.64,1520378708.653675
2018-03-06_172518,23.06,27.68,1520378718.653689
2018-03-06_172528,23.06,27.65,1520378728.653703
2018-03-06_172538,23.06,27.64,1520378738.653717
2018-03-06_172548,23.05,27.66,1520378748.653731
2018-03-06_172558,23.05,27.66,1520378758.653745
2018-03-06_172608,23.05,27.65,1520378768.653759
2018-03-06_172618,23.05,27.64,1520378778.653773
2018-03-06_172628,23.05,27.58,1520378788.653787
2018-03-06_172638,23.06,27.61,1520378798.653801
2018-03-06_172648,23.06,27.61,1520378808.653815
2018-03-06_172658,23.05,27.58,1520378818.653829
2018-03-06_172708,23.05,27.56,1520378828.653843
2018-03-06_172718,23.05,27.58,1520378838.653857
2018-03-06_172728,23.06,27.61,1520378848.653871
2018-03-06_172738,23.05,27.57,1520378858.653885
2018-03-06_172748,23.05,27.55,1520378868.653899
2018-03-06_172758,23.08,27.52,1520378878.653913
2018-03-06_172808,23.05,27.54,1520378888.653927
2018-03-06_172818,23.05,27.52,1520378898.653941
2018-03-06_172828,23.05,27.52,1520378908.653955
2018-03-06_172838,23.02,27.49,1520378918.653969
2018-03-06_172848,23.06,27.52,1520378928.653983
2018-03-06_172858,23.05,27.47,1520378938.653997
2018-03-06_172908,23.05,27.48,1520378948.654011
2018-03-06_172918,23.06,27.50,1520378958.654025
2018-03-06_172928,23.04,27.44,1520378968.654039
2018-03-06_172938,23.05,27.44,1520378978.654053
2018-03-06_172948,23.05,27.41,1520378988.654067
2018-03-06_172958,23.04,27.44,1520378998.654081
2018-03-06_173008,23.04,27.38,1520379008.654095
2018-03-06_173018,23.05,27.45,1520379018.654109
2018-03-06_173028,23.02,27.43,1520379028.654123
2018-03-06_173038,23.05,27.38,1520379038.654137
2018-03-06_173048,23.02,27.43,1520379048.654151
2018-03-06_173058,23.04,27.41,1520379058.654165
2018-03-06_173108,23.05,27.41,1520379068.654179
2018-03-06_173118,23.04,27.34,1520379078.654193
2018-03-06_173128,23.05,27.35,1520379088.654207
2018-03-06_173138,23.05,27.34,1520379098.654221
2018-03-06_173148,23.05,27.27,1520379108.654235
2018-03-06_173158,23.04,27.29,1520379118.654249
2018-03-06_173208,23.06,27.21,1520379128.654263
2018-03-06_173218,23.01,27.21,1520379138.654277
2018-03-06_173228,23.05,27.24,1520379148.654291
2018-03-06_173238,23.02,27.24,1520379158.654305
2018-03-06_173248,23.01,27.22,1520379168.654319
2018-03-06_173258,23.02,27.25,1520379178.654333
2018-03-06_173308,23.02,27.22,1520379188.654347
2018-03-06_173318,23.01,27.18,1520379198.654361
2018-03-06_173328,23.02,27.18,1520379208.654375
2018-03-06_173338,23.02,27.19,1520379218.654389
2018-03-06_173348,23.02,27.15,1520379228.654403
2018-03-06_173358,23.01,27.12,1520379238.654417
2018-03-06_173408,23.01,27.12,1520379248.654431
2018-03-06_173418,23.04,27.18,1520379258.654445
2018-03-06_173428,23.01,27.10,1520379268.654459
2018-03-06_173438,23.02,27.04,1520379278.654473
2018-03-06_173448,23.01,27.09,1520379288.654487
2018-03-06_173458,22.99,27.06,1520379298.654501
2018-03-06_173508,22.99,27.00,1520379308.654515
2018-03-06_173518,22.99,26.99,1520379318.654529
2018-03-06_173528,22.99,27.01,1520379328.654543
2018-03-06_173538,23.02,26.97,1520379338.654557
2018-03-06_173548,22.99,26.98,1520379348.654571
2018-03-06_173558,22.99,27.00,1520379358.654585
2018-03-06_173608,23.01,26.91,1520379368.654599
2018-03-06_173618,23.01,26.92,1520379378.654613
2018-03-06_173628,22.99,26.92,1520379388.654627
2018-03-06_173638,22.99,26.94,1520379398.654641
2018-03-06_173648,22.99,26.91,1520379408.654655
2018-03-06_173658,22.99,26.91,1520379418.654669
2018-03-06_173708,22.99,26.87,1520379428.654683
2018-03-06_173718,22.98,26.87,1520379438.654697
2018-03-06_173728,22.98,26.84,1520379448.654711
2018-03-06_173738,22.99,26.81,1520379458.654725
2018-03-06_173748,22.99,26.79,1520379468.654739
2018-03-06_173758,22.99,26.81,1520379478.654753
2018-03-06_173808,22.99,26.84,1520379488.654767
2018-03-06_173818,22.99,26.81,1520379498.654781
2018-03-06_173828,23.01,26.72,1520379508.654795
2018-03-06_173838,22.97,26.79,1520379518.654809
2018-03-06_173848,22.98,26.75,1520379528.654823
2018-03-06_173858,22.99,26.70,1520379538.654837
2018-03-06_173908,22.98,26.62,1520379548.654851
2018-03-06_173918,23.01,26.64,1520379558.654865
2018-03-06_173928,22.99,26.72,1520379568.654879
2018-03-06_173938,22.98,26.68,1520379578.654893
2018-03-06_173948,22.99,26.65,1520379588.654907
2018-03-06_173958,22.99,26.68,1520379598.654921
2018-03-06_174008,22.99,26.64,1520379608.654935
2018-03-06_174018,22.99,26.63,1520379618.654949
2018-03-06_174028,22.99,26.63,1520379628.654963
2018-03-06_174038,22.99,26.56,1520379638.654977
2018-03-06_174048,22.97,26.57,1520379648.654991
2018-03-06_174058,22.99,26.60,1520379658.655005
2018-03-06_174108,23.02,26.58,1520379668.655019
2018-03-06_174118,23.01,26.57,1520379678.655033
2018-03-06_174128,22.99,26.60,1520379688.655047
2018-03-06_174138,22.98,26.52,1520379698.655061
2018-03-06_174148,22.98,26.53,1520379708.655075
2018-03-06_174158,22.99,26.54,1520379718.655089
2018-03-06_174208,22.99,26.56,1520379728.655103
2018-03-06_174218,22.98,26.54,1520379738.655117
2018-03-06_174228,22.99,26.44,1520379748.655131
2018-03-06_174238,22.98,26.51,1520379758.655145
2018-03-06_174248,22.99,26.47,1520379768.655159
2018-03-06_174258,22.99,26.48,1520379778.655173
2018-03-06_174308,22.99,26.48,1520379788.655187
2018-03-06_174318,22.98,26.50,1520379798.655201
2018-03-06_174328,23.01,26.51,1520379808.655215
2018-03-06_174338,22.98,26.47,1520379818.655229
2018-03-06_174348,22.98,26.47,1520379828.655243
2018-03-06_174358,23.01,26.52,1520379838.655257
2018-03-06_174408,22.98,26.48,1520379848.655271
2018-03-06_174418,22.98,26.50,1520379858.655285
2018-03-06_174428,22.98,26.46,1520379868.655299
2018-03-06_174438,22.98,26.50,1520379878.655313
2018-03-06_174448,22.98,26.45,1520379888.655327
2018-03-06_174458,22.97,26.45,1520379898.655341
2018-03-06_174508,22.99,26.44,1520379908.655355
2018-03-06_174518,22.98,26.38,1520379918.655369
2018-03-06_174528,22.97,26.47,1520379928.655383
2018-03-06_174538,22.99,26.46,1520379938.655397
2018-03-06_174548,23.01,26.47,1520379948.655411
2018-03-06_174558,22.98,26.50,1520379958.655425
2018-03-06_174608,22.98,26.48,1520379968.655439
2018-03-06_174618,22.98,26.51,1520379978.655453
2018-03-06_174628,22.97,26.47,1520379988.655467
2018-03-06_174638,22.98,26.52,1520379998.655481
2018-03-06_174648,22.98,26.50,1520380008.655495
2018-03-06_174658,22.98,26.48,1520380018.655509
2018-03-06_174708,22.97,26.45,1520380028.655523
2018-03-06_174718,22.99,26.51,1520380038.655537
2018-03-06_174728,22.98,26.48,1520380048.655551
2018-03-06_174738,22.98,26.50,1520380058.655565
2018-03-06_174748,22.99,26.51,1520380068.655579
2018-03-06_174758,22.98,26.53,1520380078.655593
2018-03-06_174808,22.98,26.52,1520380088.655607
2018-03-06_174818,22.99,26.44,1520380098.655621
2018-03-06_174828,22.97,26.48,1520380108.655635
2018-03-06_174838,22.99,26.52,1520380118.655649
2018-03-06_174848,22.99,26.54,1520380128.655663
2018-03-06_174858,22.98,26.57,1520380138.655677
2018-03-06_174908,22.98,26.53,1520380148.655691
2018-03-06_174918,22.98,26.48,1520380158.655705
2018-03-06_174928,22.98,26.58,1520380168.655719
2018-03-06_174938,22.98,26.54,1520380178.655733
2018-03-06_174948,22.98,26.51,1520380188.655747
2018-03-06_174958,22.98,26.54,1520380198.655761
2018-03-06_175008,22.98,26.60,1520380208.655775
2018-03-06_175018,22.99,26.57,1520380218.655789
2018-03-06_175028,22.98,26.60,1520380228.655803
2018-03-06_175038,22.99,26.60,1520380238.655817
2018-03-06_175048,22.95,26.61,1520380248.655831
2018-03-06_175058,22.98,26.59,1520380258.655845
2018-03-06_175108,22.98,26.65,1520380268.655859
2018-03-06_175118,22.98,26.61,1520380278.655873
2018-03-06_175128,22.98,26.57,1520380288.655887
2018-03-06_175138,22.97,26.67,1520380298.655901
2018-03-06_175148,22.98,26.65,1520380308.655915
2018-03-06_175158,22.98,26.62,1520380318.655929
2018-03-06_175208,22.98,26.64,1520380328.655943
2018-03-06_175218,22.98,26.64,1520380338.655957
2018-03-06_175228,22.97,26.71,1520380348.655971
2018-03-06_175238,22.98,26.72,1520380358.655985
2018-03-06_175248,22.98,26.72,1520380368.655999
2018-03-06_175258,22.98,26.69,1520380378.656013
2018-03-06_175308,22.97,26.69,1520380388.656027
2018-03-06_175318,22.98,26.77,1520380398.656041
2018-03-06_175328,22.98,26.78,1520380408.656055
2018-03-06_175338,22.97,26.78,1520380418.656069
2018-03-06_175348,22.97,26.78,1520380428.656083
2018-03-06_175358,22.98,26.79,1520380438.656097
2018-03-06_175408,22.99,26.82,1520380448.656111
2018-03-06_175418,22.98,26.84,1520380458.656125
2018-03-06_175428,22.99,26.85,1520380468.656139
2018-03-06_175438,22.97,26.88,1520380478.656153
2018-03-06_175448,22.97,26.90,1520380488.656167
2018-03-06_175458,22.99,26.92,1520380498.656181
2018-03-06_175508,22.98,26.89,1520380508.656195
2018-03-06_175518,22.99,26.85,1520380518.656209
2018-03-06_175528,22.99,26.87,1520380528.656223
2018-03-06_175538,22.99,26.94,1520380538.656237
2018-03-06_175548,22.95,26.92,1520380548.656251
2018-03-06_175558,22.97,26.98,1520380558.656265
2018-03-06_175608,22.97,26.96,1520380568.656279
2018-03-06_175618,22.98,26.96,1520380578.656293
2018-03-06_175628,22.99,27.05,1520380588.656307
2018-03-06_175638,22.98,27.08,1520380598.656321
2018-03-06_175648,22.98,27.08,1520380608.656335
2018-03-06_175658,22.98,27.11,1520380618.656349
2018-03-06_175708,22.97,27.13,1520380628.656363
2018-03-06_175718,22.95,27.08,1520380638.656377
2018-03-06_175728,22.97,27.10,1520380648.656391
2018-03-06_175738,22.98,27.11,1520380658.656405
2018-03-06_175748,22.97,27.13,1520380668.656419
2018-03-06_175758,22.97,27.16,1520380678.656433
2018-03-06_175808,22.98,27.17,1520380688.656447
2018-03-06_175818,22.97,27.22,1520380698.656461
2018-03-06_175828,22.98,27.15,1520380708.656475
2018-03-06_175838,22.98,27.23,1520380718.656489
2018-03-06_175848,22.98,27.23,1520380728.656503
2018-03-06_175858,22.97,27.25,1520380738.656517
2018-03-06_175908,22.97,27.21,1520380748.656531
2018-03-06_175918,22.97,27.22,1520380758.656545
2018-03-06_175928,22.98,27.29,1520380768.656559
2018-03-06_175938,22.98,27.26,1520380778.656573
2018-03-06_175948,22.98,27.27,1520380788.656587
2018-03-06_175958,22.97,27.35,1520380798.656601
2018-03-06_180008,22.99,27.37,1520380808.656615
2018-03-06_180018,22.98,27.39,1520380818.656629
2018-03-06_180028,22.94,27.37,1520380828.656643
2018-03-06_180038,22.95,27.40,1520380838.656657
2018-03-06_180048,22.99,27.39,1520380848.656671
2018-03-06_180058,22.95,27.46,1520380858.656685
2018-03-06_180108,22.97,27.50,1520380868.656699
2018-03-06_180118,23.01,27.50,1520380878.656713
2018-03-06_180128,22.98,27.47,1520380888.656727
2018-03-06_180138,22.95,27.50,1520380898.656741
2018-03-06_180148,22.97,27.50,1520380908.656755
2018-03-06_180158,22.98,27.50,1520380918.656769
2018-03-06_180208,22.97,27.53,1520380928.656783
2018-03-06_180218,22.99,27.53,1520380938.656797
2018-03-06_180228,22.97,27.56,1520380948.656811
2018-03-06_180238,22.98,27.52,1520380958.656825
2018-03-06_180248,22.98,27.56,1520380968.656839
2018-03-06_180258,22.97,27.54,1520380978.656853
2018-03-06_180308,22.95,27.57,1520380988.656867
2018-03-06_180318,22.97,27.60,1520380998.656881
2018-03-06_180328,22.98,27.65,1520381008.656895
2018-03-06_180338,22.98,27.65,1520381018.656909
2018-03-06_180348,22.99,27.64,1520381028.656923
2018-03-06_180358,22.98,27.63,1520381038.656937
2018-03-06_180408,22.99,27.59,1520381048.656951
2018-03-06_180418,22.98,27.66,1520381058.656965
2018-03-06_180428,22.98,27.63,1520381068.656979
2018-03-06_180438,22.98,27.63,1520381078.656993
2018-03-06_180448,22.99,27.66,1520381088.657007
2018-03-06_180458,22.98,27.67,1520381098.657021
2018-03-06_180508,23.01,27.66,1520381108.657035
2018-03-06_180518,22.99,27.65,1520381118.657049
2018-03-06_180528,22.98,27.67,1520381128.657063
2018-03-06_180538,22.99,27.71,1520381138.657077
2018-03-06_180548,23.01,27.69,1520381148.657091
2018-03-06_180558,23.01,27.67,1520381158.657105
2018-03-06_180608,22.99,27.73,1520381168.657119
2018-03-06_180618,22.98,27.72,1520381178.657133
2018-03-06_180628,22.98,27.79,1520381188.657147
2018-03-06_180638,22.99,27.76,1520381198.657161
2018-03-06_180648,22.98,27.77,1520381208.657175
2018-03-06_180658,22.98,27.77,1520381218.657189
2018-03-06_180708,22.98,27.77,1520381228.657203
2018-03-06_180718,22.97,27.79,1520381238.657217
2018-03-06_180728,22.99,27.73,1520381248.657231
2018-03-06_180738,22.98,27.76,1520381258.657245
2018-03-06_180748,22.98,27.81,1520381268.657259
2018-03-06_180758,22.98,27.81,1520381278.657273
2018-03-06_180808,22.98,27.79,1520381288.657287
2018-03-06_180818,22.98,27.81,1520381298.657301
2018-03-06_180828,22.97,27.71,1520381308.657315
2018-03-06_180838,22.98,27.79,1520381318.657329
2018-03-06_180848,22.98,27.76,1520381328.657343
2018-03-06_180858,22.97,27.77,1520381338.657357
2018-03-06_180908,22.99,27.77,1520381348.657371
2018-03-06_180918,22.98,27.77,1520381358.657385
2018-03-06_180928,22.98,27.71,1520381368.657399
2018-03-06_180938,23.01,27.71,1520381378.657413
2018-03-06_180948,22.99,27.76,1520381388.657427
2018-03-06_180958,22.99,27.73,1520381398.657441
2018-03-06_181008,22.99,27.77,1520381408.657455
2018-03-06_181018,22.98,27.73,1520381418.657469
2018-03-06_181028,22.97,27.73,1520381428.657483
2018-03-06_181038,22.98,27.69,1520381438.657497
2018-03-06_181048,22.98,27.73,1520381448.657511
2018-03-06_181058,22.98,27.71,1520381458.657525
2018-03-06_181108,22.98,27.76,1520381468.657539
2018-03-06_181118,22.98,27.70,1520381478.657553
2018-03-06_181128,22.97,27.69,1520381488.657567
2018-03-06_181138,22.95,27.69,1520381498.657581
2018-03-06_181148,22.99,27.69,1520381508.657595
2018-03-06_181158,22.97,27.66,1520381518.657609
2018-03-06_181208,22.97,27.66,1520381528.657623
2018-03-06_181218,22.98,27.62,1520381538.657637
2018-03-06_181228,23.01,27.63,1520381548.657651
2018-03-06_181238,22.97,27.63,1520381558.657665
2018-03-06_181248,22.97,27.60,1520381568.657679
2018-03-06_181258,22.98,27.64,1520381578.657693
2018-03-06_181308,22.98,27.59,1520381588.657707
2018-03-06_181318,22.95,27.52,1520381598.657721
2018-03-06_181328,22.98,27.53,1520381608.657735
2018-03-06_181338,22.97,27.52,1520381618.657749
2018-03-06_181348,22.97,27.53,1520381628.657763
2018-03-06_181358,22.97,27.55,1520381638.657777
2018-03-06_181408,22.97,27.49,1520381648.657791
2018-03-06_181418,22.98,27.52,1520381658.657805
2018-03-06_181428,22.95,27.44,1520381668.657819
2018-03-06_181438,22.97,27.43,1520381678.657833
2018-03-06_181448,22.95,27.44,1520381688.657847
2018-03-06_181458,22.97,27.43,1520381698.657861
2018-03-06_181508,22.94,27.42,1520381708.657875
2018-03-06_181518,22.95,27.42,1520381718.657889
2018-03-06_181528,22.95,27.39,1520381728.657903
2018-03-06_181538,22.97,27.37,1520381738.657917
2018-03-06_181548,22.93,27.39,1520381748.657931
2018-03-06_181558,22.94,27.36,1520381758.657945
2018-03-06_181608,22.93,27.34,1520381768.657959
2018-03-06_181618,22.95,27.32,1520381778.657973
2018-03-06_181628,22.94,27.33,1520381788.657987
2018-03-06_181638,22.93,27.27,1520381798.658001
2018-03-06_181648,22.93,27.30,1520381808.658015
2018-03-06_181658,22.94,27.24,1520381818.658029
2018-03-06_181708,22.93,27.24,1520381828.658043
2018-03-06_181718,22.93,27.27,1520381838.658057
2018-03-06_181728,22.94,27.22,1520381848.658071
2018-03-06_181738,22.93,27.22,1520381858.658085
2018-03-06_181748,22.93,27.23,1520381868.658099
2018-03-06_181758,22.95,27.20,1520381878.658113
2018-03-06_181808,22.94,27.13,1520381888.658127
2018-03-06_181818,22.94,27.09,1520381898.658141
2018-03-06_181828,22.94,27.12,1520381908.658155
2018-03-06_181838,22.94,27.12,1520381918.658169
2018-03-06_181848,22.90,27.07,1520381928.658183
2018-03-06_181858,22.94,27.09,1520381938.658197
2018-03-06_181908,22.95,27.06,1520381948.658211
2018-03-06_181918,22.94,26.99,1520381958.658225
2018-03-06_181928,22.91,27.03,1520381968.658239
2018-03-06_181938,22.94,27.03,1520381978.658253
2018-03-06_181948,22.94,27.02,1520381988.658267
2018-03-06_181958,22.94,27.00,1520381998.658281
2018-03-06_182008,22.91,26.96,1520382008.658295
2018-03-06_182018,22.94,26.95,1520382018.658309
2018-03-06_182028,22.91,26.93,1520382028.658323
2018-03-06_182038,22.93,26.89,1520382038.658337
2018-03-06_182048,22.91,26.92,1520382048.658351
2018-03-06_182058,22.93,26.86,1520382058.658365
2018-03-06_182108,22.94,26.82,1520382068.658379
2018-03-06_182118,22.93,26.85,1520382078.658393
2018-03-06_182128,22.94,26.83,1520382088.658407
2018-03-06_182138,22.91,26.83,1520382098.658421
2018-03-06_182148,22.93,26.83,1520382108.658435
2018-03-06_182158,22.93,26.80,1520382118.658449
2018-03-06_182208,22.93,26.80,1520382128.658463
2018-03-06_182218,22.93,26.82,1520382138.658477
2018-03-06_182228,22.90,26.78,1520382148.658491
2018-03-06_182238,22.93,26.74,1520382158.658505
2018-03-06_182248,22.91,26.68,1520382168.658519
2018-03-06_182258,22.91,26.72,1520382178.658533
2018-03-06_182308,22.93,26.76,1520382188.658547
2018-03-06_182318,22.90,26.70,1520382198.658561
2018-03-06_182328,22.93,26.68,1520382208.658575
2018-03-06_182338,22.90,26.63,1520382218.658589
2018-03-06_182348,22.93,26.66,1520382228.658603
2018-03-06_182358,22.93,26.63,1520382238.658617
2018-03-06_182408,22.91,26.66,1520382248.658631
2018-03-06_182418,22.91,26.63,1520382258.658645
2018-03-06_182428,22.90,26.61,1520382268.658659
2018-03-06_182438,22.90,26.63,1520382278.658673
2018-03-06_182448,22.91,26.63,1520382288.658687
2018-03-06_182458,22.90,26.65,1520382298.658701
2018-03-06_182508,22.91,26.65,1520382308.658715
2018-03-06_182518,22.90,26.59,1520382318.658729
2018-03-06_182528,22.91,26.61,1520382328.658743
2018-03-06_182538,22.90,26.56,1520382338.658757
2018-03-06_182548,22.91,26.61,1520382348.658771
2018-03-06_182558,22.91,26.58,1520382358.658785
2018-03-06_182608,22.91,26.58,1520382368.658799
2018-03-06_182618,22.90,26.59,1520382378.658813
2018-03-06_182628,22.90,26.56,1520382388.658827
2018-03-06_182638,22.90,26.56,1520382398.658841
2018-03-06_182648,22.91,26.55,1520382408.658855
2018-03-06_182658,22.90,26.52,1520382418.658869
2018-03-06_182708,22.90,26.56,1520382428.658883
2018-03-06_182718,22.93,26.55,1520382438.658897
2018-03-06_182728,22.91,26.56,1520382448.658911
2018-03-06_182738,22.91,26.52,1520382458.658925
2018-03-06_182748,22.90,26.53,1520382468.658939
2018-03-06_182758,22.90,26.53,1520382478.658953
2018-03-06_182808,22.91,26.49,1520382488.658967
2018-03-06_182818,22.91,26.47,1520382498.658981
2018-03-06_182828,22.88,26.48,1520382508.658995
2018-03-06_182838,22.93,26.46,1520382518.659009
2018-03-06_182848,22.91,26.52,1520382528.659023
2018-03-06_182858,22.88,26.46,1520382538.659037
2018-03-06_182908,22.90,26.50,1520382548.659051
2018-03-06_182918,22.90,26.46,1520382558.659065
2018-03-06_182928,22.90,26.50,1520382568.659079
2018-03-06_182938,22.90,26.47,1520382578.659093
2018-03-06_182948,22.90,26.53,1520382588.659107
2018-03-06_182958,22.90,26.48,1520382598.659121
2018-03-06_183008,22.90,26.47,1520382608.659135
2018-03-06_183018,22.88,26.49,1520382618.659149
2018-03-06_183028,22.87,26.46,1520382628.659163
2018-03-06_183038,22.88,26.49,1520382638.659177
2018-03-06_183048,22.88,26.49,1520382648.659191
2018-03-06_183058,22.88,26.50,1520382658.659205
2018-03-06_183108,22.90,26.47,1520382668.659219
2018-03-06_183118,22.88,26.46,1520382678.659233
2018-03-06_183128,22.87,26.47,1520382688.659247
2018-03-06_183138,22.90,26.52,1520382698.659261
2018-03-06_183148,22.87,26.50,1520382708.659275
2018-03-06_183158,22.90,26.50,1520382718.659289
2018-03-06_183208,22.87,26.47,1520382728.659303
2018-03-06_183218,22.88,26.52,1520382738.659317
2018-03-06_183228,22.88,26.50,1520382748.659331
2018-03-06_183238,22.87,26.45,1520382758.659345
2018-03-06_183248,22.87,26.46,1520382768.659359
2018-03-06_183258,22.88,26.49,1520382778.659373
2018-03-06_183308,22.87,26.52,1520382788.659387
2018-03-06_183318,22.88,26.49,1520382798.659401
2018-03-06_183328,22.88,26.52,1520382808.659415
2018-03-06_183338,22.88,26.50,1520382818.659429
2018-03-06_183348,22.88,26.52,1520382828.659443
2018-03-06_183358,22.90,26.53,1520382838.659457
2018-03-06_183408,22.88,26.55,1520382848.659471
