date, temp (C), RH (%), epoch time (s)
2018-04-10_211628,23.41,25.12,1523412988.8898225
2018-04-10_211638,23.39,25.08,1523412998.8898365
2018-04-10_211648,23.41,25.12,1523413008.8898506
2018-04-10_211658,23.42,25.14,1523413018.8898644
2018-04-10_211708,23.39,25.14,1523413028.8898785
2018-04-10_211718,23.39,25.11,1523413038.8898926
2018-04-10_211728,23.42,25.15,1523413048.8899064
2018-04-10_211738,23.38,25.15,1523413058.8899205
2018-04-10_211748,23.41,25.15,1523413068.8899345
2018-04-10_211758,23.39,25.14,1523413078.8899484
2018-04-10_211808,23.42,25.15,1523413088.8899624
2018-04-10_211818,23.41,25.18,1523413098.8899765
2018-04-10_211828,23.38,25.15,1523413108.8899903
2018-04-10_211838,23.39,25.18,1523413118.8900044
2018-04-10_211848,23.41,25.18,1523413128.8900185
2018-04-10_211858,23.41,25.16,1523413138.8900323
2018-04-10_211908,23.41,25.17,1523413148.8900464
2018-04-10_211918,23.42,25.17,1523413158.8900604
2018-04-10_211928,23.44,25.18,1523413168.8900747
2018-04-10_211938,23.44,25.20,1523413178.8900886
2018-04-10_211948,23.41,25.15,1523413188.8901026
2018-04-10_211958,23.42,25.18,1523413198.8901167
2018-04-10_212008,23.39,25.22,1523413208.8901305
2018-04-10_212018,23.42,25.26,1523413218.8901446
2018-04-10_212028,23.41,25.23,1523413228.8901587
2018-04-10_212038,23.42,25.21,1523413238.8901725
2018-04-10_212048,23.45,25.23,1523413248.8901865
2018-04-10_212058,23.42,25.29,1523413258.8902006
2018-04-10_212108,23.41,25.21,1523413268.8902144
2018-04-10_212118,23.41,25.22,1523413278.8902285
2018-04-10_212128,23.41,25.17,1523413288.8902426
2018-04-10_212138,23.42,25.23,1523413298.8902564
2018-04-10_212148,23.44,25.26,1523413308.8902705
2018-04-10_212158,23.44,25.23,1523413318.8902845
2018-04-10_212208,23.44,25.22,1523413328.8902986
2018-04-10_212218,23.42,25.25,1523413338.8903124
2018-04-10_212228,23.44,25.21,1523413348.8903265
2018-04-10_212238,23.44,25.21,1523413358.8903406
2018-04-10_212248,23.44,25.25,1523413368.8903544
2018-04-10_212258,23.45,25.21,1523413378.8903685
2018-04-10_212308,23.41,25.21,1523413388.8903825
2018-04-10_212318,23.42,25.20,1523413398.8903964
2018-04-10_212328,23.44,25.22,1523413408.8904104
2018-04-10_212338,23.45,25.19,1523413418.8904245
2018-04-10_212348,23.45,25.24,1523413428.8904383
2018-04-10_212358,23.44,25.25,1523413438.8904524
2018-04-10_212408,23.45,25.22,1523413448.8904665
2018-04-10_212418,23.44,25.25,1523413458.8904803
2018-04-10_212428,23.42,25.25,1523413468.8904943
2018-04-10_212438,23.44,25.23,1523413478.8905087
2018-04-10_212448,23.45,25.19,1523413488.8905227
2018-04-10_212458,23.46,25.24,1523413498.8905365
2018-04-10_212508,23.45,25.21,1523413508.8905506
2018-04-10_212518,23.45,25.23,1523413518.8905647
2018-04-10_212528,23.45,25.22,1523413528.8905785
2018-04-10_212538,23.45,25.21,1523413538.8905926
2018-04-10_212548,23.45,25.15,1523413548.8906066
2018-04-10_212558,23.44,25.22,1523413558.8906205
2018-04-10_212608,23.45,25.21,1523413568.8906345
2018-04-10_212618,23.46,25.18,1523413578.8906486
2018-04-10_212628,23.46,25.22,1523413588.8906624
2018-04-10_212638,23.44,25.17,1523413598.8906765
2018-04-10_212648,23.44,25.19,1523413608.8906906
2018-04-10_212658,23.46,25.19,1523413618.8907044
2018-04-10_212708,23.45,25.18,1523413628.8907185
2018-04-10_212718,23.45,25.18,1523413638.8907325
2018-04-10_212728,23.45,25.21,1523413648.8907466
2018-04-10_212738,23.45,25.17,1523413658.8907604
2018-04-10_212748,23.46,25.18,1523413668.8907745
2018-04-10_212758,23.45,25.18,1523413678.8907886
2018-04-10_212808,23.46,25.14,1523413688.8908024
2018-04-10_212818,23.45,25.13,1523413698.8908165
2018-04-10_212828,23.44,25.13,1523413708.8908305
2018-04-10_212838,23.44,25.17,1523413718.8908443
2018-04-10_212848,23.46,25.18,1523413728.8908584
2018-04-10_212858,23.48,25.14,1523413738.8908725
2018-04-10_212908,23.46,25.11,1523413748.8908863
2018-04-10_212918,23.45,25.18,1523413758.8909004
2018-04-10_212928,23.46,25.13,1523413768.8909147
2018-04-10_212938,23.45,25.14,1523413778.8909283
2018-04-10_212948,23.46,25.15,1523413788.8909426
2018-04-10_212958,23.48,25.08,1523413798.8909566
2018-04-10_213008,23.49,25.11,1523413808.8909707
2018-04-10_213018,23.48,25.09,1523413818.8909845
2018-04-10_213028,23.46,25.07,1523413828.8909986
2018-04-10_213038,23.45,25.13,1523413838.8910127
2018-04-10_213048,23.48,25.08,1523413848.8910265
2018-04-10_213058,23.45,25.11,1523413858.8910406
2018-04-10_213108,23.48,25.06,1523413868.8910546
2018-04-10_213118,23.49,25.13,1523413878.8910685
2018-04-10_213128,23.48,25.07,1523413888.8910825
2018-04-10_213138,23.50,25.04,1523413898.8910966
2018-04-10_213148,23.48,25.04,1523413908.8911104
2018-04-10_213158,23.46,25.06,1523413918.8911245
2018-04-10_213208,23.49,25.04,1523413928.8911386
2018-04-10_213218,23.49,25.02,1523413938.8911524
2018-04-10_213228,23.49,25.03,1523413948.8911664
2018-04-10_213238,23.46,25.06,1523413958.8911805
2018-04-10_213248,23.49,25.02,1523413968.8911946
2018-04-10_213258,23.52,25.07,1523413978.8912084
2018-04-10_213308,23.48,25.02,1523413988.8912225
2018-04-10_213318,23.48,24.99,1523413998.8912365
2018-04-10_213328,23.49,24.98,1523414008.8912504
2018-04-10_213338,23.48,24.96,1523414018.8912644
2018-04-10_213348,23.46,24.99,1523414028.8912785
2018-04-10_213358,23.46,25.02,1523414038.8912923
2018-04-10_213408,23.49,24.96,1523414048.8913064
2018-04-10_213418,23.48,24.96,1523414058.8913205
2018-04-10_213428,23.48,24.95,1523414068.8913343
2018-04-10_213438,23.49,24.98,1523414078.8913484
2018-04-10_213448,23.49,24.93,1523414088.8913627
2018-04-10_213458,23.50,24.94,1523414098.8913765
2018-04-10_213508,23.49,24.95,1523414108.8913906
2018-04-10_213518,23.50,24.87,1523414118.8914046
2018-04-10_213528,23.49,24.91,1523414128.8914187
2018-04-10_213538,23.49,24.92,1523414138.8914325
2018-04-10_213548,23.46,24.89,1523414148.8914466
2018-04-10_213558,23.50,24.89,1523414158.8914607
2018-04-10_213608,23.48,24.88,1523414168.8914745
2018-04-10_213618,23.48,24.87,1523414178.8914886
2018-04-10_213628,23.50,24.85,1523414188.8915026
2018-04-10_213638,23.49,24.85,1523414198.8915164
2018-04-10_213648,23.49,24.85,1523414208.8915305
2018-04-10_213658,23.52,24.85,1523414218.8915446
2018-04-10_213708,23.49,24.84,1523414228.8915584
2018-04-10_213718,23.50,24.81,1523414238.8915725
2018-04-10_213728,23.50,24.81,1523414248.8915865
2018-04-10_213738,23.50,24.77,1523414258.8916004
2018-04-10_213748,23.49,24.81,1523414268.8916144
2018-04-10_213758,23.52,24.80,1523414278.8916285
2018-04-10_213808,23.53,24.79,1523414288.8916426
2018-04-10_213818,23.52,24.78,1523414298.8916564
2018-04-10_213828,23.52,24.78,1523414308.8916705
2018-04-10_213838,23.50,24.79,1523414318.8916845
2018-04-10_213848,23.52,24.73,1523414328.8916984
2018-04-10_213858,23.50,24.78,1523414338.8917124
2018-04-10_213908,23.52,24.74,1523414348.8917265
2018-04-10_213918,23.50,24.74,1523414358.8917403
2018-04-10_213928,23.52,24.74,1523414368.8917544
2018-04-10_213938,23.49,24.73,1523414378.8917687
2018-04-10_213948,23.50,24.69,1523414388.8917823
2018-04-10_213958,23.49,24.69,1523414398.8917966
2018-04-10_214008,23.50,24.73,1523414408.8918107
2018-04-10_214018,23.53,24.69,1523414418.8918245
2018-04-10_214028,23.53,24.69,1523414428.8918386
2018-04-10_214038,23.52,24.66,1523414438.8918526
2018-04-10_214048,23.50,24.69,1523414448.8918667
2018-04-10_214058,23.50,24.66,1523414458.8918805
2018-04-10_214108,23.53,24.66,1523414468.8918946
2018-04-10_214118,23.53,24.65,1523414478.8919086
2018-04-10_214128,23.52,24.68,1523414488.8919225
2018-04-10_214138,23.50,24.68,1523414498.8919365
2018-04-10_214148,23.53,24.62,1523414508.8919506
2018-04-10_214158,23.52,24.62,1523414518.8919644
2018-04-10_214208,23.53,24.65,1523414528.8919785
2018-04-10_214218,23.52,24.63,1523414538.8919926
2018-04-10_214228,23.52,24.62,1523414548.8920064
2018-04-10_214238,23.53,24.59,1523414558.8920205
2018-04-10_214248,23.53,24.65,1523414568.8920345
2018-04-10_214258,23.53,24.61,1523414578.8920484
2018-04-10_214308,23.52,24.62,1523414588.8920624
2018-04-10_214318,23.55,24.62,1523414598.8920765
2018-04-10_214328,23.52,24.55,1523414608.8920906
2018-04-10_214338,23.52,24.58,1523414618.8921044
2018-04-10_214348,23.55,24.55,1523414628.8921185
2018-04-10_214358,23.53,24.61,1523414638.8921325
2018-04-10_214408,23.53,24.58,1523414648.8921463
2018-04-10_214418,23.53,24.57,1523414658.8921604
2018-04-10_214428,23.53,24.51,1523414668.8921745
2018-04-10_214438,23.53,24.58,1523414678.8921883
2018-04-10_214448,23.53,24.51,1523414688.8922024
2018-04-10_214458,23.53,24.51,1523414698.8922167
2018-04-10_214508,23.53,24.58,1523414708.8922305
2018-04-10_214518,23.56,24.53,1523414718.8922446
2018-04-10_214528,23.56,24.57,1523414728.8922586
2018-04-10_214538,23.53,24.53,1523414738.8922725
2018-04-10_214548,23.56,24.57,1523414748.8922865
2018-04-10_214558,23.55,24.53,1523414758.8923006
2018-04-10_214608,23.55,24.53,1523414768.8923147
2018-04-10_214618,23.55,24.53,1523414778.8923285
2018-04-10_214628,23.52,24.50,1523414788.8923426
2018-04-10_214638,23.56,24.52,1523414798.8923566
2018-04-10_214648,23.56,24.51,1523414808.8923705
2018-04-10_214658,23.55,24.54,1523414818.8923845
2018-04-10_214708,23.53,24.55,1523414828.8923986
2018-04-10_214718,23.55,24.54,1523414838.8924124
2018-04-10_214728,23.56,24.51,1523414848.8924265
2018-04-10_214738,23.56,24.51,1523414858.8924406
2018-04-10_214748,23.55,24.53,1523414868.8924544
2018-04-10_214758,23.53,24.52,1523414878.8924685
2018-04-10_214808,23.56,24.49,1523414888.8924825
2018-04-10_214818,23.55,24.50,1523414898.8924963
2018-04-10_214828,23.56,24.53,1523414908.8925104
2018-04-10_214838,23.57,24.50,1523414918.8925245
2018-04-10_214848,23.53,24.54,1523414928.8925385
2018-04-10_214858,23.55,24.53,1523414938.8925524
2018-04-10_214908,23.56,24.50,1523414948.8925664
2018-04-10_214918,23.56,24.53,1523414958.8925805
2018-04-10_214928,23.56,24.49,1523414968.8925943
2018-04-10_214938,23.56,24.57,1523414978.8926084
2018-04-10_214948,23.57,24.53,1523414988.8926227
2018-04-10_214958,23.53,24.50,1523414998.8926363
2018-04-10_215008,23.56,24.54,1523415008.8926506
2018-04-10_215018,23.56,24.52,1523415018.8926647
2018-04-10_215028,23.56,24.55,1523415028.8926785
2018-04-10_215038,23.57,24.54,1523415038.8926926
2018-04-10_215048,23.59,24.50,1523415048.8927066
2018-04-10_215058,23.55,24.53,1523415058.8927205
2018-04-10_215108,23.56,24.55,1523415068.8927345
2018-04-10_215118,23.56,24.53,1523415078.8927486
2018-04-10_215128,23.55,24.51,1523415088.8927627
2018-04-10_215138,23.56,24.52,1523415098.8927765
2018-04-10_215148,23.57,24.49,1523415108.8927906
2018-04-10_215158,23.57,24.54,1523415118.8928046
2018-04-10_215208,23.56,24.53,1523415128.8928185
2018-04-10_215218,23.57,24.54,1523415138.8928325
2018-04-10_215228,23.59,24.53,1523415148.8928466
2018-04-10_215238,23.56,24.58,1523415158.8928604
2018-04-10_215248,23.57,24.54,1523415168.8928745
2018-04-10_215258,23.57,24.54,1523415178.8928885
2018-04-10_215308,23.57,24.57,1523415188.8929024
2018-04-10_215318,23.55,24.56,1523415198.8929164
2018-04-10_215328,23.57,24.56,1523415208.8929305
2018-04-10_215338,23.59,24.56,1523415218.8929443
2018-04-10_215348,23.60,24.57,1523415228.8929584
2018-04-10_215358,23.59,24.57,1523415238.8929725
2018-04-10_215408,23.57,24.56,1523415248.8929865
2018-04-10_215418,23.57,24.60,1523415258.8930004
2018-04-10_215428,23.60,24.54,1523415268.8930144
2018-04-10_215438,23.59,24.56,1523415278.8930285
2018-04-10_215448,23.59,24.57,1523415288.8930423
2018-04-10_215458,23.57,24.56,1523415298.8930566
2018-04-10_215508,23.57,24.60,1523415308.8930707
2018-04-10_215518,23.59,24.58,1523415318.8930845
2018-04-10_215528,23.59,24.56,1523415328.8930986
2018-04-10_215538,23.56,24.60,1523415338.8931127
2018-04-10_215548,23.59,24.61,1523415348.8931265
2018-04-10_215558,23.57,24.62,1523415358.8931406
2018-04-10_215608,23.59,24.58,1523415368.8931546
2018-04-10_215618,23.62,24.61,1523415378.8931684
2018-04-10_215628,23.59,24.61,1523415388.8931825
2018-04-10_215638,23.62,24.63,1523415398.8931966
2018-04-10_215648,23.59,24.63,1523415408.8932106
2018-04-10_215658,23.57,24.64,1523415418.8932245
2018-04-10_215708,23.59,24.64,1523415428.8932385
2018-04-10_215718,23.59,24.68,1523415438.8932526
2018-04-10_215728,23.60,24.67,1523415448.8932664
2018-04-10_215738,23.59,24.66,1523415458.8932805
2018-04-10_215748,23.59,24.67,1523415468.8932946
2018-04-10_215758,23.62,24.68,1523415478.8933084
2018-04-10_215808,23.60,24.67,1523415488.8933225
2018-04-10_215818,23.60,24.72,1523415498.8933365
2018-04-10_215828,23.60,24.68,1523415508.8933504
2018-04-10_215838,23.60,24.74,1523415518.8933644
2018-04-10_215848,23.59,24.72,1523415528.8933785
2018-04-10_215858,23.59,24.71,1523415538.8933923
2018-04-10_215908,23.60,24.73,1523415548.8934064
2018-04-10_215918,23.60,24.70,1523415558.8934205
2018-04-10_215928,23.60,24.71,1523415568.8934345
2018-04-10_215938,23.59,24.71,1523415578.8934484
2018-04-10_215948,23.62,24.75,1523415588.8934624
2018-04-10_215958,23.60,24.75,1523415598.8934767
2018-04-10_220008,23.59,24.77,1523415608.8934903
2018-04-10_220018,23.60,24.77,1523415618.8935046
2018-04-10_220028,23.62,24.77,1523415628.8935187
2018-04-10_220038,23.60,24.77,1523415638.8935325
2018-04-10_220048,23.63,24.78,1523415648.8935466
2018-04-10_220058,23.60,24.82,1523415658.8935606
2018-04-10_220108,23.60,24.79,1523415668.8935745
2018-04-10_220118,23.60,24.82,1523415678.8935885
2018-04-10_220128,23.63,24.75,1523415688.8936026
2018-04-10_220138,23.63,24.74,1523415698.8936164
2018-04-10_220148,23.62,24.81,1523415708.8936305
2018-04-10_220158,23.59,24.79,1523415718.8936446
2018-04-10_220208,23.62,24.79,1523415728.8936586
2018-04-10_220218,23.62,24.82,1523415738.8936725
2018-04-10_220228,23.62,24.82,1523415748.8936865
2018-04-10_220238,23.62,24.82,1523415758.8937006
2018-04-10_220248,23.62,24.82,1523415768.8937144
2018-04-10_220258,23.62,24.88,1523415778.8937285
2018-04-10_220308,23.60,24.89,1523415788.8937426
2018-04-10_220318,23.62,24.89,1523415798.8937564
2018-04-10_220328,23.62,24.85,1523415808.8937705
2018-04-10_220338,23.63,24.89,1523415818.8937845
2018-04-10_220348,23.62,24.90,1523415828.8937984
2018-04-10_220358,23.63,24.89,1523415838.8938124
2018-04-10_220408,23.62,24.89,1523415848.8938265
2018-04-10_220418,23.60,24.90,1523415858.8938403
2018-04-10_220428,23.63,24.89,1523415868.8938544
2018-04-10_220438,23.62,24.93,1523415878.8938684
2018-04-10_220448,23.63,24.90,1523415888.8938825
2018-04-10_220458,23.63,24.92,1523415898.8938963
2018-04-10_220508,23.62,24.90,1523415908.8939106
2018-04-10_220518,23.63,24.92,1523415918.8939247
2018-04-10_220528,23.63,24.95,1523415928.8939385
2018-04-10_220538,23.63,24.93,1523415938.8939526
2018-04-10_220548,23.65,24.93,1523415948.8939667
2018-04-10_220558,23.62,24.90,1523415958.8939805
2018-04-10_220608,23.63,24.92,1523415968.8939946
2018-04-10_220618,23.65,25.01,1523415978.8940086
2018-04-10_220628,23.63,24.93,1523415988.8940225
2018-04-10_220638,23.65,25.00,1523415998.8940365
2018-04-10_220648,23.63,24.97,1523416008.8940506
2018-04-10_220658,23.63,24.95,1523416018.8940644
2018-04-10_220708,23.65,24.99,1523416028.8940785
2018-04-10_220718,23.65,24.98,1523416038.8940926
2018-04-10_220728,23.63,24.93,1523416048.8941066
2018-04-10_220738,23.65,25.01,1523416058.8941205
2018-04-10_220748,23.65,25.05,1523416068.8941345
2018-04-10_220758,23.63,25.00,1523416078.8941486
2018-04-10_220808,23.63,24.99,1523416088.8941624
2018-04-10_220818,23.63,25.00,1523416098.8941765
2018-04-10_220828,23.66,25.04,1523416108.8941905
2018-04-10_220838,23.65,25.01,1523416118.8942044
2018-04-10_220848,23.66,25.03,1523416128.8942184
2018-04-10_220858,23.65,25.06,1523416138.8942325
2018-04-10_220908,23.66,25.04,1523416148.8942463
2018-04-10_220918,23.65,25.03,1523416158.8942604
2018-04-10_220928,23.65,25.00,1523416168.8942745
2018-04-10_220938,23.65,25.04,1523416178.8942883
2018-04-10_220948,23.66,25.06,1523416188.8943024
2018-04-10_220958,23.63,25.07,1523416198.8943164
2018-04-10_221008,23.66,25.00,1523416208.8943307
2018-04-10_221018,23.63,25.07,1523416218.8943443
2018-04-10_221028,23.67,25.04,1523416228.8943586
2018-04-10_221038,23.65,25.06,1523416238.8943727
2018-04-10_221048,23.66,25.06,1523416248.8943865
2018-04-10_221058,23.63,25.09,1523416258.8944006
2018-04-10_221108,23.67,25.06,1523416268.8944147
2018-04-10_221118,23.63,25.09,1523416278.8944285
2018-04-10_221128,23.65,25.10,1523416288.8944426
2018-04-10_221138,23.67,25.07,1523416298.8944566
2018-04-10_221148,23.65,25.09,1523416308.8944705
2018-04-10_221158,23.65,25.11,1523416318.8944845
2018-04-10_221208,23.65,25.14,1523416328.8944986
2018-04-10_221218,23.66,25.09,1523416338.8945124
2018-04-10_221228,23.63,25.11,1523416348.8945265
2018-04-10_221238,23.65,25.10,1523416358.8945405
2018-04-10_221248,23.67,25.09,1523416368.8945546
2018-04-10_221258,23.63,25.03,1523416378.8945684
2018-04-10_221308,23.65,25.09,1523416388.8945825
2018-04-10_221318,23.63,25.13,1523416398.8945966
2018-04-10_221328,23.65,25.07,1523416408.8946104
2018-04-10_221338,23.65,25.10,1523416418.8946245
2018-04-10_221348,23.66,25.14,1523416428.8946385
2018-04-10_221358,23.66,25.10,1523416438.8946524
2018-04-10_221408,23.65,25.09,1523416448.8946664
2018-04-10_221418,23.67,25.06,1523416458.8946805
2018-04-10_221428,23.66,25.10,1523416468.8946943
2018-04-10_221438,23.66,25.10,1523416478.8947084
2018-04-10_221448,23.69,25.09,1523416488.8947225
2018-04-10_221458,23.66,25.09,1523416498.8947363
2018-04-10_221508,23.65,25.13,1523416508.8947504
2018-04-10_221518,23.67,25.07,1523416518.8947647
2018-04-10_221528,23.67,25.11,1523416528.8947787
2018-04-10_221538,23.66,25.10,1523416538.8947926
2018-04-10_221548,23.66,25.14,1523416548.8948066
2018-04-10_221558,23.69,25.08,1523416558.8948207
2018-04-10_221608,23.66,25.07,1523416568.8948345
2018-04-10_221618,23.69,25.09,1523416578.8948486
2018-04-10_221628,23.67,25.07,1523416588.8948627
2018-04-10_221638,23.67,25.10,1523416598.8948765
2018-04-10_221648,23.66,25.06,1523416608.8948905
2018-04-10_221658,23.66,25.06,1523416618.8949046
2018-04-10_221708,23.67,25.06,1523416628.8949184
2018-04-10_221718,23.66,25.11,1523416638.8949325
2018-04-10_221728,23.66,25.07,1523416648.8949466
2018-04-10_221738,23.67,25.06,1523416658.8949604
2018-04-10_221748,23.69,25.09,1523416668.8949745
2018-04-10_221758,23.66,25.07,1523416678.8949885
2018-04-10_221808,23.70,25.06,1523416688.8950026
2018-04-10_221818,23.65,25.09,1523416698.8950164
2018-04-10_221828,23.69,25.07,1523416708.8950305
2018-04-10_221838,23.67,25.05,1523416718.8950446
2018-04-10_221848,23.66,25.05,1523416728.8950584
2018-04-10_221858,23.69,25.03,1523416738.8950725
2018-04-10_221908,23.70,25.05,1523416748.8950865
2018-04-10_221918,23.67,25.02,1523416758.8951004
2018-04-10_221928,23.67,25.00,1523416768.8951144
2018-04-10_221938,23.69,24.98,1523416778.8951285
2018-04-10_221948,23.69,25.00,1523416788.8951423
2018-04-10_221958,23.69,24.99,1523416798.8951564
2018-04-10_222008,23.66,24.98,1523416808.8951705
2018-04-10_222018,23.70,25.01,1523416818.8951843
2018-04-10_222028,23.69,25.02,1523416828.8951983
2018-04-10_222038,23.69,24.97,1523416838.8952127
2018-04-10_222048,23.67,24.98,1523416848.8952267
2018-04-10_222058,23.70,24.96,1523416858.8952405
2018-04-10_222108,23.69,24.99,1523416868.8952546
2018-04-10_222118,23.67,24.95,1523416878.8952687
2018-04-10_222128,23.69,24.95,1523416888.8952825
2018-04-10_222138,23.69,24.96,1523416898.8952966
2018-04-10_222148,23.69,24.99,1523416908.8953106
2018-04-10_222158,23.70,24.98,1523416918.8953245
2018-04-10_222208,23.69,24.96,1523416928.8953385
2018-04-10_222218,23.69,24.90,1523416938.8953526
2018-04-10_222228,23.69,24.94,1523416948.8953664
2018-04-10_222238,23.69,24.95,1523416958.8953805
2018-04-10_222248,23.67,24.90,1523416968.8953946
2018-04-10_222258,23.69,24.90,1523416978.8954084
2018-04-10_222308,23.69,24.94,1523416988.8954225
2018-04-10_222318,23.69,24.87,1523416998.8954365
2018-04-10_222328,23.67,24.87,1523417008.8954506
2018-04-10_222338,23.70,24.93,1523417018.8954644
2018-04-10_222348,23.69,24.88,1523417028.8954785
2018-04-10_222358,23.69,24.88,1523417038.8954926
2018-04-10_222408,23.69,24.86,1523417048.8955064
2018-04-10_222418,23.70,24.87,1523417058.8955204
2018-04-10_222428,23.69,24.82,1523417068.8955345
2018-04-10_222438,23.70,24.82,1523417078.8955483
2018-04-10_222448,23.72,24.86,1523417088.8955624
2018-04-10_222458,23.69,24.87,1523417098.8955765
2018-04-10_222508,23.70,24.80,1523417108.8955903
2018-04-10_222518,23.69,24.80,1523417118.8956044
2018-04-10_222528,23.70,24.83,1523417128.8956187
2018-04-10_222538,23.70,24.77,1523417138.8956323
2018-04-10_222548,23.67,24.76,1523417148.8956466
2018-04-10_222558,23.70,24.79,1523417158.8956606
2018-04-10_222608,23.70,24.82,1523417168.8956747
2018-04-10_222618,23.69,24.79,1523417178.8956885
2018-04-10_222628,23.72,24.76,1523417188.8957026
2018-04-10_222638,23.70,24.72,1523417198.8957167
2018-04-10_222648,23.72,24.75,1523417208.8957305
2018-04-10_222658,23.70,24.72,1523417218.8957446
2018-04-10_222708,23.69,24.71,1523417228.8957586
2018-04-10_222718,23.69,24.71,1523417238.8957725
2018-04-10_222728,23.70,24.72,1523417248.8957865
2018-04-10_222738,23.70,24.72,1523417258.8958006
2018-04-10_222748,23.70,24.71,1523417268.8958144
2018-04-10_222758,23.69,24.72,1523417278.8958285
2018-04-10_222808,23.74,24.69,1523417288.8958426
2018-04-10_222818,23.72,24.69,1523417298.8958564
2018-04-10_222828,23.72,24.65,1523417308.8958704
2018-04-10_222838,23.72,24.64,1523417318.8958845
2018-04-10_222848,23.72,24.65,1523417328.8958986
2018-04-10_222858,23.70,24.69,1523417338.8959124
2018-04-10_222908,23.72,24.65,1523417348.8959265
2018-04-10_222918,23.72,24.64,1523417358.8959405
2018-04-10_222928,23.73,24.62,1523417368.8959544
2018-04-10_222938,23.70,24.68,1523417378.8959684
2018-04-10_222948,23.72,24.67,1523417388.8959825
2018-04-10_222958,23.70,24.64,1523417398.8959963
2018-04-10_223008,23.74,24.61,1523417408.8960104
2018-04-10_223018,23.72,24.63,1523417418.8960245
2018-04-10_223028,23.73,24.66,1523417428.8960383
2018-04-10_223038,23.72,24.55,1523417438.8960526
2018-04-10_223048,23.69,24.58,1523417448.8960667
2018-04-10_223058,23.70,24.55,1523417458.8960805
2018-04-10_223108,23.70,24.57,1523417468.8960946
2018-04-10_223118,23.72,24.54,1523417478.8961086
2018-04-10_223128,23.72,24.58,1523417488.8961227
2018-04-10_223138,23.72,24.54,1523417498.8961365
2018-04-10_223148,23.72,24.54,1523417508.8961506
2018-04-10_223158,23.73,24.57,1523417518.8961647
2018-04-10_223208,23.72,24.50,1523417528.8961785
2018-04-10_223218,23.70,24.50,1523417538.8961926
2018-04-10_223228,23.72,24.53,1523417548.8962066
2018-04-10_223238,23.72,24.50,1523417558.8962204
2018-04-10_223248,23.73,24.49,1523417568.8962345
2018-04-10_223258,23.73,24.46,1523417578.8962486
2018-04-10_223308,23.73,24.50,1523417588.8962624
2018-04-10_223318,23.72,24.54,1523417598.8962765
2018-04-10_223328,23.72,24.53,1523417608.8962905
2018-04-10_223338,23.73,24.44,1523417618.8963044
2018-04-10_223348,23.73,24.47,1523417628.8963184
2018-04-10_223358,23.72,24.47,1523417638.8963325
2018-04-10_223408,23.73,24.49,1523417648.8963466
2018-04-10_223418,23.73,24.50,1523417658.8963604
2018-04-10_223428,23.73,24.50,1523417668.8963745
2018-04-10_223438,23.74,24.46,1523417678.8963885
2018-04-10_223448,23.72,24.49,1523417688.8964024
2018-04-10_223458,23.72,24.49,1523417698.8964164
2018-04-10_223508,23.73,24.46,1523417708.8964305
2018-04-10_223518,23.73,24.44,1523417718.8964443
2018-04-10_223528,23.73,24.42,1523417728.8964584
2018-04-10_223538,23.73,24.50,1523417738.8964727
2018-04-10_223548,23.74,24.46,1523417748.8964863
2018-04-10_223558,23.73,24.43,1523417758.8965006
2018-04-10_223608,23.73,24.49,1523417768.8965147
2018-04-10_223618,23.74,24.46,1523417778.8965285
2018-04-10_223628,23.73,24.47,1523417788.8965425
2018-04-10_223638,23.76,24.44,1523417798.8965566
2018-04-10_223648,23.74,24.44,1523417808.8965707
2018-04-10_223658,23.73,24.44,1523417818.8965845
2018-04-10_223708,23.73,24.44,1523417828.8965986
2018-04-10_223718,23.73,24.46,1523417838.8966126
2018-04-10_223728,23.74,24.44,1523417848.8966265
2018-04-10_223738,23.73,24.43,1523417858.8966405
2018-04-10_223748,23.74,24.46,1523417868.8966546
2018-04-10_223758,23.73,24.43,1523417878.8966684
2018-04-10_223808,23.76,24.44,1523417888.8966825
2018-04-10_223818,23.74,24.44,1523417898.8966966
2018-04-10_223828,23.74,24.42,1523417908.8967104
2018-04-10_223838,23.73,24.40,1523417918.8967245
2018-04-10_223848,23.73,24.43,1523417928.8967385
2018-04-10_223858,23.73,24.46,1523417938.8967524
2018-04-10_223908,23.73,24.44,1523417948.8967664
2018-04-10_223918,23.74,24.41,1523417958.8967805
2018-04-10_223928,23.74,24.40,1523417968.8967946
2018-04-10_223938,23.76,24.45,1523417978.8968084
2018-04-10_223948,23.74,24.45,1523417988.8968225
2018-04-10_223958,23.76,24.41,1523417998.8968365
2018-04-10_224008,23.74,24.46,1523418008.8968503
2018-04-10_224018,23.74,24.46,1523418018.8968644
2018-04-10_224028,23.76,24.47,1523418028.8968785
2018-04-10_224038,23.74,24.49,1523418038.8968923
2018-04-10_224048,23.74,24.47,1523418048.8969066
2018-04-10_224058,23.74,24.45,1523418058.8969207
2018-04-10_224108,23.77,24.43,1523418068.8969345
2018-04-10_224118,23.73,24.45,1523418078.8969486
2018-04-10_224128,23.74,24.45,1523418088.8969626
2018-04-10_224138,23.73,24.42,1523418098.8969765
2018-04-10_224148,23.76,24.44,1523418108.8969905
2018-04-10_224158,23.72,24.49,1523418118.8970046
2018-04-10_224208,23.73,24.45,1523418128.8970187
2018-04-10_224218,23.76,24.46,1523418138.8970325
2018-04-10_224228,23.74,24.49,1523418148.8970466
